id,ATP,Location,Tournament,Date,season,portion,Winner,Loser,Wsets,Lsets,B365W,B365L,PSW,PSL,LBW,LBL,SJW,SJL
3683,24,Barcelona,Open Banco Sabadell,23/04/2009,2009,1,Davydenko N.,Lopez F.,2,1,1.28,3.5,,,3.2,1.286,3.5,1.286
3684,24,Barcelona,Open Banco Sabadell,23/04/2009,2009,1,Nadal R.,Rochus C.,2,0,1.002,34,,,25,1.005,21,1.005
3685,24,Barcelona,Open Banco Sabadell,23/04/2009,2009,1,Verdasco F.,Berdych T.,2,1,1.25,3.75,,,3.5,1.286,3.5,1.25
3686,24,Barcelona,Open Banco Sabadell,23/04/2009,2009,1,Gonzalez F.,Monaco J.,2,0,1.36,3,,,3.1,1.364,3,1.333
3687,24,Barcelona,Open Banco Sabadell,24/04/2009,2009,2,Nadal R.,Nalbandian D.,,,1.04,10,,,,,,1.05
3688,24,Barcelona,Open Banco Sabadell,24/04/2009,2009,2,Davydenko N.,Stepanek R.,2,1,1.44,2.62,,,2.68,1.444,2.625,1.4
3689,24,Barcelona,Open Banco Sabadell,24/04/2009,2009,2,Ferrer D.,Robredo T.,2,0,1.53,2.37,,,2.38,1.571,2.25,1.571
3690,24,Barcelona,Open Banco Sabadell,24/04/2009,2009,2,Gonzalez F.,Verdasco F.,2,1,2.5,1.5,,,1.6,2.25,1.571,2.5
3691,24,Barcelona,Open Banco Sabadell,25/04/2009,2009,2,Nadal R.,Davydenko N.,2,0,1.03,11,,,9.5,1.05,8.5,1.04
3692,24,Barcelona,Open Banco Sabadell,25/04/2009,2009,2,Ferrer D.,Gonzalez F.,2,1,2.1,1.66,,,1.68,2.1,1.667,2.1
3693,24,Barcelona,Open Banco Sabadell,26/04/2009,2009,2,Nadal R.,Ferrer D.,2,0,1.04,11,,,8.7,1.04,9,1.03
3694,25,Rome,Internazionali BNL d'Italia,27/04/2009,2009,1,Cilic M.,Cipolla F.,2,0,1.28,3.5,,,3.4,1.333,3.25,1.364
3695,25,Rome,Internazionali BNL d'Italia,27/04/2009,2009,1,Rochus C.,Chela J.I.,2,0,3.25,1.33,,,1.32,3.25,1.333,3.25
3696,25,Rome,Internazionali BNL d'Italia,27/04/2009,2009,1,Wawrinka S.,Kunitsyn I.,2,0,1.16,4.5,,,4.35,1.167,4.5,1.222
3697,25,Rome,Internazionali BNL d'Italia,27/04/2009,2009,1,Monaco J.,Kiefer N.,2,0,1.28,3.5,,,3.8,1.286,
3698,25,Rome,Internazionali BNL d'Italia,27/04/2009,2009,1,Troicki V.,Hanescu V.,2,0,2,1.72,,,1.77,2,1.72,2
3699,25,Rome,Internazionali BNL d'Italia,27/04/2009,2009,1,Crivoi V.,Blake J.,2,0,2.37,1.53,,,1.57,2.25,
3700,25,Rome,Internazionali BNL d'Italia,27/04/2009,2009,1,Montanes A.,Starace P.,2,0,2.2,1.61,,,1.67,2.1,1.667,2
3701,25,Rome,Internazionali BNL d'Italia,27/04/2009,2009,1,Karlovic I.,Hernych J.,2,1,1.72,2,,,2,1.8,
3702,25,Rome,Internazionali BNL d'Italia,28/04/2009,2009,1,Robredo T.,Safin M.,2,1,1.25,3.75,,,3.25,1.3,3.4,1.286
3703,25,Rome,Internazionali BNL d'Italia,28/04/2009,2009,1,Youzhny M.,Gimeno-Traver D.,2,0,1.44,2.62,,,2.52,1.444,
3704,25,Rome,Internazionali BNL d'Italia,28/04/2009,2009,1,Kohlschreiber P.,Bolelli S.,2,1,2.2,1.61,,,1.72,1.909,1.8,1.833
3705,25,Rome,Internazionali BNL d'Italia,28/04/2009,2009,1,Zverev M.,Berdych T.,2,1,3.5,1.28,,,1.32,3.25,1.333,3.75
3706,25,Rome,Internazionali BNL d'Italia,28/04/2009,2009,1,Soderling R.,Granollers M.,2,0,1.44,2.62,,,2.48,1.444,2.625,1.5
3707,25,Rome,Internazionali BNL d'Italia,28/04/2009,2009,1,Melzer J.,Benneteau J.,2,1,2.25,1.57,,,1.57,2.25,1.571,2.375
3708,25,Rome,Internazionali BNL d'Italia,28/04/2009,2009,1,Lopez F.,Bellucci T.,2,0,1.66,2.1,,,2.1,1.667,2.1,1.67
3709,25,Rome,Internazionali BNL d'Italia,28/04/2009,2009,1,Seppi A.,Querrey S.,2,1,1.38,2.87,,,2.75,1.364,3,1.4
3710,25,Rome,Internazionali BNL d'Italia,28/04/2009,2009,1,Fish M.,Andreev I.,2,1,4.5,1.16,,,1.2,4.5,1.167,4
3711,25,Rome,Internazionali BNL d'Italia,28/04/2009,2009,1,Tipsarevic J.,Acasuso J.,2,0,2.25,1.57,,,1.67,2.1,1.667,2
3712,25,Rome,Internazionali BNL d'Italia,28/04/2009,2009,1,Gulbis E.,Almagro N.,2,1,3.4,1.3,,,1.35,3.4,1.3,3.25
3713,25,Rome,Internazionali BNL d'Italia,28/04/2009,2009,1,Fognini F.,Volandri F.,2,1,1.33,3.25,,,2.85,1.4,2.75,1.571
3714,25,Rome,Internazionali BNL d'Italia,28/04/2009,2009,1,Gonzalez F.,Chardy J.,2,0,1.14,5,,,4.8,1.167,4.5,1.167
3715,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Gasquet R.,Tsonga J.W.,2,0,2,1.72,,,1.8,2.1,1.667,2
3716,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Stepanek R.,Serra F.,2,1,1.33,3.25,,,3.1,1.333,3.25,1.333
3717,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Mathieu P.H.,Ferrer D.,2,1,4,1.22,,,1.19,4.333,1.2,4
3718,25,Rome,Internazionali BNL d'Italia,28/04/2009,2009,1,Djokovic N.,Montanes A.,2,0,1.06,8,,,9.5,1.05,8.5,1.03
3719,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Robredo T.,Kohlschreiber P.,2,0,1.53,2.37,,,2.28,1.5,2.5,1.5
3720,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Monaco J.,Murray A.,2,1,5,1.14,,,1.22,4,1.222,3.75
3721,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Cilic M.,Rochus C.,2,1,1.28,3.5,,,3.55,1.3,3.4,1.25
3722,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Soderling R.,Crivoi V.,2,1,1.28,3.5,,,3.55,1.28,3.5,1.286
3723,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Melzer J.,Davydenko N.,2,0,5.5,1.12,,,1.15,5,1.14,5
3724,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Verdasco F.,Fish M.,2,1,1.08,7,,,4.85,1.11,6,1.143
3725,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Federer R.,Karlovic I.,2,0,1.06,8,,,6.2,1.063,8,1.071
3726,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Gonzalez F.,Tipsarevic J.,2,0,1.22,4,,,4.1,1.16,4.5,1.167
3727,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Wawrinka S.,Youzhny M.,2,0,1.22,4,,,3.65,1.28,3.5,1.222
3728,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Nadal R.,Seppi A.,2,0,1.005,21,,,20,1.01,17,1.01
3729,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Simon G.,Fognini F.,2,1,1.4,2.75,,,2.88,1.36,3,1.364
3730,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Zverev M.,Mathieu P.H.,2,1,2.62,1.44,,,
3731,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Stepanek R.,Lopez F.,2,0,1.57,2.25,,,
3732,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Del Potro J.M.,Troicki V.,2,1,1.16,4.5,,,4.1,1.167,4.5,1.143
3733,25,Rome,Internazionali BNL d'Italia,29/04/2009,2009,1,Gasquet R.,Gulbis E.,2,1,1.53,2.37,,,2.6,1.5,2.5,1.4
3734,25,Rome,Internazionali BNL d'Italia,30/04/2009,2009,1,Gonzalez F.,Melzer J.,2,1,1.14,5,,,4,1.2,4.333,1.167
3735,25,Rome,Internazionali BNL d'Italia,30/04/2009,2009,1,Monaco J.,Cilic M.,2,0,1.57,2.25,,,2.52,1.533,2.375,1.571
3736,25,Rome,Internazionali BNL d'Italia,30/04/2009,2009,1,Del Potro J.M.,Wawrinka S.,2,1,2,1.72,,,1.84,1.833,1.833,2
3737,25,Rome,Internazionali BNL d'Italia,30/04/2009,2009,1,Djokovic N.,Robredo T.,2,0,1.16,4.5,,,4.6,1.2,4.333,1.2
3738,25,Rome,Internazionali BNL d'Italia,30/04/2009,2009,1,Federer R.,Stepanek R.,2,0,1.16,4.5,,,4.8,1.143,5,1.125
3739,25,Rome,Internazionali BNL d'Italia,30/04/2009,2009,1,Zverev M.,Simon G.,2,0,3.5,1.28,,,1.35,3.25,1.333,3.2
3740,25,Rome,Internazionali BNL d'Italia,30/04/2009,2009,1,Verdasco F.,Gasquet R.,2,0,1.36,3,,,2.88,1.4,2.75,1.33
3741,25,Rome,Internazionali BNL d'Italia,30/04/2009,2009,1,Nadal R.,Soderling R.,2,0,1.01,15,,,15,1.015,13,1.02
3742,25,Rome,Internazionali BNL d'Italia,01/05/2009,2009,2,Djokovic N.,Del Potro J.M.,2,0,1.22,4.33,,,3.9,1.222,4,1.22
3743,25,Rome,Internazionali BNL d'Italia,01/05/2009,2009,2,Federer R.,Zverev M.,2,0,1.05,10,,,8,1.071,7.5,1.08
3744,25,Rome,Internazionali BNL d'Italia,01/05/2009,2009,2,Nadal R.,Verdasco F.,2,0,1.04,11,,,10,1.03,10,1.05
3745,25,Rome,Internazionali BNL d'Italia,01/05/2009,2009,2,Gonzalez F.,Monaco J.,2,1,1.36,3.2,,,2.95,1.4,2.75,1.4
3746,25,Rome,Internazionali BNL d'Italia,02/05/2009,2009,2,Djokovic N.,Federer R.,2,1,1.72,2.1,,,2.2,1.72,2,1.67
3747,25,Rome,Internazionali BNL d'Italia,02/05/2009,2009,2,Nadal R.,Gonzalez F.,2,0,1.03,12,,,9.5,1.05,8.5,1.05
3748,25,Rome,Internazionali BNL d'Italia,03/05/2009,2009,2,Nadal R.,Djokovic N.,2,0,1.11,6.5,,,5.8,1.111,6,1.1
3749,26,Belgrade,Serbia Open,05/05/2009,2009,1,Rochus C.,Devilder N.,2,1,1.44,2.62,,,2.62,,,1.44
3750,26,Belgrade,Serbia Open,05/05/2009,2009,1,Daniel M.,Canas G.,2,1,2.5,1.5,,,1.6,2.375,1.533,2.5
3751,26,Belgrade,Serbia Open,05/05/2009,2009,1,Granollers M.,Krajinovic F.,2,1,1.25,3.75,,,3.4,1.3,3.4,1.29
3752,26,Belgrade,Serbia Open,05/05/2009,2009,1,Clement A.,Ventura S.,2,0,,,,,
3753,26,Belgrade,Serbia Open,05/05/2009,2009,1,Troicki V.,Querrey S.,2,1,1.4,2.75,,,2.85,1.4,2.75,1.5
3754,26,Belgrade,Serbia Open,05/05/2009,2009,1,Vliegen K.,Hrbaty D.,2,1,,,,,
3755,26,Belgrade,Serbia Open,05/05/2009,2009,1,Kubot L.,Zlatanovic A.,2,0,,,,,
3756,26,Belgrade,Serbia Open,05/05/2009,2009,1,Ljubicic I.,Crivoi V.,2,1,1.5,2.5,,,,1.444,
3757,26,Belgrade,Serbia Open,05/05/2009,2009,1,Tipsarevic J.,Roitman S.,2,0,1.16,4.5,,,4.1,1.143,5,1.25
3758,26,Belgrade,Serbia Open,06/05/2009,2009,1,Mayer L.,Odesnik W.,2,0,2,1.72,,,1.74,2,1.72,2
3759,26,Belgrade,Serbia Open,06/05/2009,2009,1,Dabul B.,Massu N.,2,0,2.37,1.53,,,1.55,2.2,1.61,2.25
3760,26,Belgrade,Serbia Open,06/05/2009,2009,1,Cipolla F.,Baghdatis M.,2,1,,,,,
3761,26,Belgrade,Serbia Open,06/05/2009,2009,1,Kubot L.,Andreev I.,0,0,4.33,1.2,,,1.22,4.5,1.167,4
3762,26,Belgrade,Serbia Open,06/05/2009,2009,1,Vliegen K.,Rochus C.,2,1,1.83,1.83,,,1.8,2,1.72,2.2
3763,26,Belgrade,Serbia Open,06/05/2009,2009,1,Troicki V.,Granollers M.,2,0,1.36,3,,,3.4,1.364,3,1.36
3764,26,Belgrade,Serbia Open,06/05/2009,2009,1,Djokovic N.,Tipsarevic J.,2,1,1.06,8,,,7,1.05,8.5,1.05
3765,26,Belgrade,Serbia Open,07/05/2009,2009,1,Seppi A.,Mayer L.,2,0,1.28,3.5,,,3.15,1.333,3.25,1.33
3766,26,Belgrade,Serbia Open,07/05/2009,2009,1,Daniel M.,Ljubicic I.,2,0,4,1.22,,,1.25,3.75,1.25,3.25
3767,26,Belgrade,Serbia Open,07/05/2009,2009,1,Cipolla F.,Clement A.,2,1,2,1.72,,,1.72,2,1.72,1.91
3768,26,Belgrade,Serbia Open,07/05/2009,2009,1,Karlovic I.,Dabul B.,2,0,1.4,2.75,,,2.85,1.364,3,1.33
3769,26,Belgrade,Serbia Open,08/05/2009,2009,2,Kubot L.,Vliegen K.,2,0,2.75,1.4,,,1.48,2.625,1.444,2.5
3770,26,Belgrade,Serbia Open,08/05/2009,2009,2,Karlovic I.,Cipolla F.,2,0,1.5,2.5,,,2.4,1.533,2.375,1.57
3771,26,Belgrade,Serbia Open,08/05/2009,2009,2,Seppi A.,Daniel M.,2,0,1.33,3.25,,,3.1,1.364,3,1.33
3772,26,Belgrade,Serbia Open,08/05/2009,2009,2,Djokovic N.,Troicki V.,2,0,1.06,8,,,7,1.1,6.5,1.05
3773,26,Belgrade,Serbia Open,09/05/2009,2009,2,Kubot L.,Karlovic I.,2,0,3.5,1.28,,,1.29,3.5,1.286,3.5
3774,26,Belgrade,Serbia Open,09/05/2009,2009,2,Djokovic N.,Seppi A.,2,1,1.05,9,,,8.75,1.05,8.5,1.06
3775,26,Belgrade,Serbia Open,10/05/2009,2009,2,Djokovic N.,Kubot L.,2,0,1.01,15,,,12,1.02,11,1.01
3776,27,Estoril,Estoril Open,03/05/2009,2009,1,Gonzalez M.,Garcia-Lopez G.,2,0,2,1.72,,,1.86,1.9,1.8,2.2
3777,27,Estoril,Estoril Open,04/05/2009,2009,1,Gicquel M.,Andujar P.,2,0,1.53,2.37,,,2.34,1.571,2.25,1.62
3778,27,Estoril,Estoril Open,04/05/2009,2009,1,Capdeville P.,Nalbandian D.,2,0,6,1.11,,,1.16,4.5,1.167,6
3779,27,Estoril,Estoril Open,04/05/2009,2009,1,Simon G.,Kendrick R.,2,0,1.1,6.5,,,6,1.1,6.5,1.1
3780,27,Estoril,Estoril Open,04/05/2009,2009,1,Hernandez O.,Machado R.,2,1,1.72,2,,,1.94,1.667,2.1,1.62
3781,27,Estoril,Estoril Open,04/05/2009,2009,1,Fish M.,Gabashvili T.,2,0,1.57,2.25,,,2.2,1.571,2.25,1.57
3782,27,Estoril,Estoril Open,05/05/2009,2009,1,Serra F.,Junqueira D.,2,1,1.25,3.75,,,3.55,1.3,3.4,1.33
3783,27,Estoril,Estoril Open,05/05/2009,2009,1,Montanes A.,Sweeting R.,2,0,1.2,4.33,,,4.6,1.167,4.5,1.2
3784,27,Estoril,Estoril Open,05/05/2009,2009,1,Ferrer D.,Gimeno-Traver D.,2,0,1.06,8,,,7,1.083,7,1.07
3785,27,Estoril,Estoril Open,05/05/2009,2009,1,Greul S.,Hocevar R.,2,0,1.44,2.62,,,2.64,1.5,2.5,1.57
3786,27,Estoril,Estoril Open,05/05/2009,2009,1,Navarro-Pastor I.,Martin A.,2,0,2.37,1.53,,,1.42,2.625,1.444,2.75
3787,27,Estoril,Estoril Open,05/05/2009,2009,1,Davydenko N.,Golubev A.,2,0,1.05,9,,,7.5,1.083,7,1.07
3788,27,Estoril,Estoril Open,05/05/2009,2009,1,Ferrero J.C.,Kukushkin M.,2,0,1.16,4.5,,,4.35,1.2,4.333,1.17
3789,27,Estoril,Estoril Open,05/05/2009,2009,1,Monaco J.,Cuevas P.,2,0,1.2,4.33,,,4.1,1.222,4,1.2
3790,27,Estoril,Estoril Open,06/05/2009,2009,1,Fognini F.,Gaudio G.,2,0,1.66,2.1,,,2.14,1.667,2.1,1.62
3791,27,Estoril,Estoril Open,06/05/2009,2009,1,Blake J.,Gil F.,2,1,2.25,1.57,,,1.55,2.375,1.533,2.25
3792,27,Estoril,Estoril Open,06/05/2009,2009,1,Capdeville P.,Gonzalez M.,2,1,2.1,1.66,,,1.73,2.1,
3793,27,Estoril,Estoril Open,06/05/2009,2009,1,Fish M.,Navarro-Pastor I.,2,1,1.4,2.75,,,2.88,1.4,2.75,1.4
3794,27,Estoril,Estoril Open,06/05/2009,2009,1,Davydenko N.,Ferrero J.C.,2,0,1.38,2.87,,,2.6,1.4,2.75,1.44
3795,27,Estoril,Estoril Open,06/05/2009,2009,1,Hernandez O.,Ferrer D.,2,0,7.5,1.07,,,1.1,7,1.083,6
3796,27,Estoril,Estoril Open,07/05/2009,2009,1,Montanes A.,Greul S.,2,0,1.28,3.5,,,3.4,1.364,3,1.29
3797,27,Estoril,Estoril Open,07/05/2009,2009,1,Blake J.,Gicquel M.,2,0,1.53,2.37,,,2.18,1.571,2.25,1.53
3798,27,Estoril,Estoril Open,07/05/2009,2009,1,Serra F.,Monaco J.,2,1,4,1.22,,,1.27,4,1.222,3.75
3799,27,Estoril,Estoril Open,07/05/2009,2009,1,Simon G.,Fognini F.,2,0,1.4,2.75,,,2.85,1.364,3,1.33
3800,27,Estoril,Estoril Open,08/05/2009,2009,2,Capdeville P.,Hernandez O.,2,1,2.5,1.5,,,1.55,2.375,1.533,2.2
3801,27,Estoril,Estoril Open,08/05/2009,2009,2,Davydenko N.,Fish M.,2,0,1.16,4.5,,,4.35,1.222,4,1.17
3802,27,Estoril,Estoril Open,08/05/2009,2009,2,Montanes A.,Simon G.,2,1,2.62,1.44,,,1.46,2.75,1.4,2.63
3803,27,Estoril,Estoril Open,08/05/2009,2009,2,Blake J.,Serra F.,2,0,1.72,2,,,1.97,1.72,2,1.67
3804,27,Estoril,Estoril Open,09/05/2009,2009,2,Montanes A.,Capdeville P.,2,0,1.36,3,,,2.85,1.444,2.625,1.44
3805,27,Estoril,Estoril Open,10/05/2009,2009,2,Blake J.,Davydenko N.,2,1,3.25,1.33,,,1.32,3.25,1.333,3.2
3806,27,Estoril,Estoril Open,10/05/2009,2009,2,Montanes A.,Blake J.,2,1,2.5,1.5,,,1.55,2.25,1.571,2.25
3807,28,Munich,BMW Open,03/05/2009,2009,1,Almagro N.,Hernych J.,2,0,1.25,3.75,,,3.4,1.286,3.5,1.25
3808,28,Munich,BMW Open,04/05/2009,2009,1,Kohlschreiber P.,Phau B.,1,0,1.16,4.5,,,4.5,1.2,4.333,1.17
3809,28,Munich,BMW Open,04/05/2009,2009,1,Youzhny M.,Minar I.,2,0,1.4,2.75,,,2.56,1.444,2.625,1.5
3810,28,Munich,BMW Open,04/05/2009,2009,1,Kiefer N.,Gulbis E.,2,1,2,1.72,,,1.75,2.1,1.667,2
3811,28,Munich,BMW Open,04/05/2009,2009,1,Chardy J.,Korolev E.,2,0,1.9,1.8,,,1.77,1.9,1.8,1.83
3812,28,Munich,BMW Open,05/05/2009,2009,1,Mathieu P.H.,Ouahab L.,2,0,1.22,4,,,4.5,1.2,4.333,1.14
3813,28,Munich,BMW Open,05/05/2009,2009,1,Cilic M.,Kindlmann D.,2,0,1.1,6.5,,,6.75,1.125,5.5,1.05
3814,28,Munich,BMW Open,05/05/2009,2009,1,De Bakker T.,Schuettler R.,2,0,2.25,1.57,,,1.68,2.1,1.667,2.38
3815,28,Munich,BMW Open,05/05/2009,2009,1,Starace P.,Kunitsyn I.,2,1,1.53,2.37,,,2.28,1.571,2.25,1.57
3816,28,Munich,BMW Open,05/05/2009,2009,1,Benneteau J.,Peya A.,2,1,1.4,2.75,,,2.6,1.4,2.75,1.36
3817,28,Munich,BMW Open,05/05/2009,2009,1,Vassallo-Arguello M.,Gremelmayr D.,0,0,1.53,2.37,,,2.46,1.5,2.5,1.53
3818,28,Munich,BMW Open,05/05/2009,2009,1,Brands D.,Koubek S.,2,0,2.5,1.5,,,1.52,2.25,1.571,2.5
3819,28,Munich,BMW Open,05/05/2009,2009,1,Beck A.,Zverev M.,2,0,1.83,1.83,,,1.94,1.909,1.8,2
3820,28,Munich,BMW Open,05/05/2009,2009,1,Hewitt L.,Petzschner P.,2,1,1.16,4.5,,,5.2,1.222,4,1.17
3821,28,Munich,BMW Open,05/05/2009,2009,1,Bolelli S.,Bohli S.,2,1,1.16,4.5,,,4.6,1.2,4.333,1.2
3822,28,Munich,BMW Open,05/05/2009,2009,1,Berdych T.,Kloer S.,2,0,1.07,7.5,,,7,1.1,6.5,1.07
3823,28,Munich,BMW Open,06/05/2009,2009,1,Youzhny M.,Almagro N.,2,0,2.62,1.44,,,1.5,2.5,1.5,2.63
3824,28,Munich,BMW Open,06/05/2009,2009,1,Mathieu P.H.,Gremelmayr D.,2,0,1.25,3.75,,,3.55,1.25,3.75,1.29
3825,28,Munich,BMW Open,06/05/2009,2009,1,Cilic M.,Kohlschreiber P.,2,0,2.1,1.66,,,1.7,2.1,1.667,2
3826,28,Munich,BMW Open,06/05/2009,2009,1,Chardy J.,Kiefer N.,2,0,1.83,1.83,,,1.9,1.8,1.909,1.8
3827,28,Munich,BMW Open,07/05/2009,2009,1,Starace P.,Bolelli S.,2,0,2.1,1.66,,,1.63,2.2,1.615,2.25
3828,28,Munich,BMW Open,07/05/2009,2009,1,Brands D.,Benneteau J.,2,1,2.75,1.4,,,1.42,2.75,1.4,2.88
3829,28,Munich,BMW Open,07/05/2009,2009,1,Berdych T.,Beck A.,2,1,1.66,2.1,,,2.06,1.8,1.909,1.67
3830,28,Munich,BMW Open,07/05/2009,2009,1,Hewitt L.,De Bakker T.,2,0,1.22,4,,,4,1.286,3.5,1.25
3831,28,Munich,BMW Open,08/05/2009,2009,2,Youzhny M.,Mathieu P.H.,2,1,2.1,1.66,,,1.72,2.1,1.667,2
3832,28,Munich,BMW Open,08/05/2009,2009,2,Brands D.,Starace P.,1,0,1.4,2.75,,,1.75,1.833,1.833,1.73
3833,28,Munich,BMW Open,08/05/2009,2009,2,Berdych T.,Hewitt L.,2,1,1.83,1.83,,,1.73,1.909,1.8,2
3834,28,Munich,BMW Open,08/05/2009,2009,2,Chardy J.,Cilic M.,2,1,2.62,1.44,,,1.47,2.5,1.5,2.5
3835,28,Munich,BMW Open,09/05/2009,2009,2,Youzhny M.,Brands D.,2,1,1.22,4,,,3.8,1.286,3.5,1.222
3836,28,Munich,BMW Open,09/05/2009,2009,2,Berdych T.,Chardy J.,2,1,1.57,2.25,,,2.1,1.615,2.2,1.667
3837,28,Munich,BMW Open,10/05/2009,2009,2,Berdych T.,Youzhny M.,2,1,1.61,2.25,,,2.24,1.667,2.1,1.727
3838,29,Madrid,Mutua Madrilena Madrid Open,10/05/2009,2009,1,Robredo T.,Kiefer N.,2,1,1.16,4.5,,,4.5,1.222,4,1.22
3839,29,Madrid,Mutua Madrilena Madrid Open,10/05/2009,2009,1,Querrey S.,Stepanek R.,1,0,3.25,1.33,,,1.3,3.4,1.3,3.2
3840,29,Madrid,Mutua Madrilena Madrid Open,10/05/2009,2009,1,Ferrero J.C.,Kunitsyn I.,2,1,1.28,3.5,,,3.2,1.364,3,1.364
3841,29,Madrid,Mutua Madrilena Madrid Open,11/05/2009,2009,1,Hernandez O.,Vassallo-Arguello M.,2,0,1.44,2.62,,,2.28,1.5,
3842,29,Madrid,Mutua Madrilena Madrid Open,11/05/2009,2009,1,Fish M.,Tipsarevic J.,2,0,2.25,1.57,,,1.64,2.2,1.615,2.1
3843,29,Madrid,Mutua Madrilena Madrid Open,11/05/2009,2009,1,Serra F.,Schuettler R.,2,0,1.2,4.33,,,1.25,3.4,1.3,4
3844,29,Madrid,Mutua Madrilena Madrid Open,11/05/2009,2009,1,Ljubicic I.,Gabashvili T.,2,0,1.4,2.75,,,2.67,1.44,2.62,1.4
3845,29,Madrid,Mutua Madrilena Madrid Open,11/05/2009,2009,1,Ferrer D.,Canas G.,2,0,1.14,5,,,5.4,1.143,5,1.125
3846,29,Madrid,Mutua Madrilena Madrid Open,11/05/2009,2009,1,Soderling R.,Navarro-Pastor I.,2,0,,,,,
3847,29,Madrid,Mutua Madrilena Madrid Open,11/05/2009,2009,1,Tsonga J.W.,Safin M.,2,0,1.53,2.37,,,2.3,1.571,2.25,1.53
3848,29,Madrid,Mutua Madrilena Madrid Open,11/05/2009,2009,1,Bolelli S.,Chela J.I.,2,0,1.8,1.9,,,1.84,1.8,1.909,1.727
3849,29,Madrid,Mutua Madrilena Madrid Open,11/05/2009,2009,1,Haas T.,Gulbis E.,2,1,1.83,1.83,,,1.97,1.833,1.833,1.833
3850,29,Madrid,Mutua Madrilena Madrid Open,11/05/2009,2009,1,Wawrinka S.,Crugnola M.,2,0,1.05,9,,,8.5,1.071,7.5,1.05
3851,29,Madrid,Mutua Madrilena Madrid Open,11/05/2009,2009,1,Kohlschreiber P.,Almagro N.,2,0,2.25,1.57,,,1.64,2.25,1.571,2.375
3852,29,Madrid,Mutua Madrilena Madrid Open,11/05/2009,2009,1,Monaco J.,Lopez F.,2,0,1.53,2.37,,,2.45,1.444,2.625,1.5
3853,29,Madrid,Mutua Madrilena Madrid Open,12/05/2009,2009,1,Seppi A.,Schwank E.,2,0,1.44,2.62,,,2.52,1.5,2.5,1.53
3854,29,Madrid,Mutua Madrilena Madrid Open,12/05/2009,2009,1,Fognini F.,Mathieu P.H.,1,1,2.62,1.44,,,1.46,2.5,1.5,2.5
3855,29,Madrid,Mutua Madrilena Madrid Open,12/05/2009,2009,1,Cilic M.,Granollers M.,2,1,1.2,4.33,,,3.8,1.25,3.75,1.2
3856,29,Madrid,Mutua Madrilena Madrid Open,12/05/2009,2009,1,Berdych T.,Garcia-Lopez G.,2,0,1.28,3.5,,,3.3,1.3,3.4,1.22
3857,29,Madrid,Mutua Madrilena Madrid Open,12/05/2009,2009,1,Chardy J.,Acasuso J.,2,0,1.53,2.37,,,2.34,1.571,2.25,1.667
3858,29,Madrid,Mutua Madrilena Madrid Open,12/05/2009,2009,1,Melzer J.,Montanes A.,2,1,1.9,1.8,,,1.88,1.833,1.833,1.9
3859,29,Madrid,Mutua Madrilena Madrid Open,12/05/2009,2009,1,Davydenko N.,Troicki V.,2,0,1.22,4,,,3.4,1.25,3.75,1.2
3860,29,Madrid,Mutua Madrilena Madrid Open,12/05/2009,2009,1,Karlovic I.,Benneteau J.,2,1,1.61,2.2,,,2.4,1.533,2.375,1.533
3861,29,Madrid,Mutua Madrilena Madrid Open,12/05/2009,2009,1,Blake J.,Hanescu V.,2,0,1.5,2.5,,,2.4,1.533,2.375,1.5
3862,29,Madrid,Mutua Madrilena Madrid Open,12/05/2009,2009,1,Robredo T.,Fish M.,2,1,1.33,3.25,,,2.8,1.364,3,1.36
3863,29,Madrid,Mutua Madrilena Madrid Open,12/05/2009,2009,1,Verdasco F.,Ferrero J.C.,2,0,1.25,3.75,,,3.55,1.286,3.5,1.25
3864,29,Madrid,Mutua Madrilena Madrid Open,12/05/2009,2009,1,Ljubicic I.,Tsonga J.W.,2,0,2.62,1.44,,,1.5,2.625,1.444,2.625
3865,29,Madrid,Mutua Madrilena Madrid Open,12/05/2009,2009,1,Murray A.,Bolelli S.,2,0,1.11,6,,,5.6,1.1,6.5,1.143
3866,29,Madrid,Mutua Madrilena Madrid Open,12/05/2009,2009,1,Federer R.,Soderling R.,2,0,1.08,7,,,6,1.1,6.5,1.1
